"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000008323","chr12",6310436,6328506,"ENSG00000008323",1.56359657303307,-1.13251983718027,2.74185026597479,-0.413049483859265,0.679570359347896,NA,"PLEKHG6"
"ENSG00000008324","chr3",42581840,42596934,"ENSG00000008324",162.41391117817,-0.266230875767497,0.229181076619006,-1.16166168557661,0.245372914752652,0.391160801294247,"SS18L2"
"ENSG00000008382","chr19",4343527,4360086,"ENSG00000008382",49.1727648688669,0.441065116857498,0.383602874658766,1.14979617201734,0.250227832262072,0.397195778285736,"MPND"
"ENSG00000008394","chr12",16347142,16609259,"ENSG00000008394",14669.7723516506,0.232892348570418,0.0913300399560654,2.55000817565011,0.0107720392938533,0.033816755365774,"MGST1"
"ENSG00000008405","chr12",106991364,107093549,"ENSG00000008405",244.715454154474,-0.00341014605632356,0.202016678122779,-0.0168805174306004,0.986531935391827,0.991871975393128,"CRY1"
"ENSG00000008441","chr19",12995475,13098796,"ENSG00000008441",463.417221905681,-0.0717983380542074,0.132092467872833,-0.543546041726836,0.586753899389953,0.723206922644423,"NFIX"
"ENSG00000008513","chr8",133454848,133571926,"ENSG00000008513",605.169801688849,0.174169864573594,0.141205057543634,1.23345344425622,0.217406635986465,0.358127915957817,"ST3GAL1"
"ENSG00000008516","chr16",3046062,3060729,"ENSG00000008516",12.7480834617503,-0.873273491396785,0.984290648710309,-0.887211000674458,0.374965310890049,0.532130796874524,"MMP25"
"ENSG00000008710","chr16",2088708,2135898,"ENSG00000008710",238.592197916702,0.500366451899169,0.199103170839402,2.51310137246769,0.0119674940878466,0.0369676409147668,"PKD1"
"ENSG00000008735","chr22",50600793,50613981,"ENSG00000008735",7.68149826685652,-0.852243570591668,0.854370342375603,-0.997510714407499,0.318516675720011,0.473928380586432,"MAPK8IP2"
"ENSG00000008838","chr17",40019097,40061215,"ENSG00000008838",1185.90034481871,-0.530463284130864,0.170399912326556,-3.11304904379458,0.00185165244932636,0.00766612879982839,"MED24"
"ENSG00000008853","chr8",22987417,23020509,"ENSG00000008853",405.713018111853,0.0130926986768614,0.168393374031835,0.0777506760710563,0.938026382403143,0.963690362192331,"RHOBTB2"
"ENSG00000008869","chr2",36968383,37084372,"ENSG00000008869",202.103034045341,-0.0870197378259541,0.257831941384239,-0.33750565332893,0.735735751163165,0.835515013757225,"HEATR5B"
"ENSG00000008952","chr3",169966635,169998373,"ENSG00000008952",2219.52564568474,-0.397545482131079,0.0824336788790074,-4.82260997613099,1.41691860272544e-06,1.30209933664252e-05,"SEC62"
"ENSG00000008988","chr8",56067254,56074510,"ENSG00000008988",20344.5490544076,0.155235681221042,0.0653207318211401,2.37651472806681,0.0174770636708723,0.0505071484067004,"RPS20"
"ENSG00000009307","chr1",114716913,114758676,"ENSG00000009307",37.7912658400189,-0.454325641172383,0.426140653227939,-1.06614010592735,0.286360312186434,0.439030898836106,"CSDE1"
"ENSG00000009335","chr7",157138926,157269370,"ENSG00000009335",444.215560742472,0.449695193485048,0.213765597758876,2.10368365255993,0.03540605139234,0.0891258283405946,"UBE3C"
"ENSG00000009413","chr6",111299028,111483715,"ENSG00000009413",280.808412400795,-0.222833981813547,0.160606398636992,-1.38745394769236,0.165303384525918,0.292345474191647,"REV3L"
"ENSG00000009694","chrX",124375903,125204312,"ENSG00000009694",4.09946740279557,0.946876627791955,1.21325026886472,0.780446254240668,0.435128251154511,NA,"TENM1"
"ENSG00000009765","chr6",150368892,150405969,"ENSG00000009765",2.27855858438714,-2.1959809136324,2.59380886334887,-0.846624030267661,0.39720471537868,NA,"IYD"
"ENSG00000009780","chr1",27725961,27763116,"ENSG00000009780",295.572542035479,0.167105159997065,0.232168386307524,0.719758459171622,0.471673725786415,0.624432851448776,"FAM76A"
"ENSG00000009830","chr14",77274956,77320883,"ENSG00000009830",227.374018456762,0.0159050213078848,0.161808464574779,0.0982953601944252,0.921697762370054,0.954053715792191,"POMT2"
"ENSG00000009844","chr6",142147162,142224685,"ENSG00000009844",783.780565023601,0.0472282145236549,0.172525671542749,0.273746011833101,0.784279815496855,0.867733416802883,"VTA1"
"ENSG00000009954","chr7",73440406,73522293,"ENSG00000009954",729.306189015832,-0.317992620318852,0.163552505626051,-1.94428461429944,0.0518611389697282,0.118923625632229,"BAZ1B"
"ENSG00000010017","chr6",13621498,13711835,"ENSG00000010017",658.292084467866,-0.278094726379167,0.116817204003033,-2.38059735081442,0.0172845932745134,0.0500807915273599,"RANBP9"
"ENSG00000010072","chr1",231337104,231355023,"ENSG00000010072",442.421973912693,0.00404079701987277,0.169264018299121,0.0238727466148886,0.980954113136516,0.988777871480065,"SPRTN"
"ENSG00000010165","chr1",171781660,171814023,"ENSG00000010165",146.676343337394,-0.10537680504439,0.290328869658143,-0.362956688284115,0.716637238895453,0.820361930303423,"EEF1AKNMT"
"ENSG00000010219","chr12",4562208,4615302,"ENSG00000010219",3.1538795824511,-2.17892377574385,1.82601350967655,-1.19326815721632,0.232764369135689,NA,"DYRK4"
"ENSG00000010244","chr17",32350132,32381885,"ENSG00000010244",2.47085768318696,-0.501213240189186,1.4502903592544,-0.345595098933747,0.729647029760619,NA,"ZNF207"
"ENSG00000010256","chr3",48599002,48610976,"ENSG00000010256",802.979330239385,0.184431805600296,0.122924761651909,1.50036333706759,0.133520311095477,0.248229525890121,"UQCRC1"
"ENSG00000010270","chr7",38178245,38230670,"ENSG00000010270",1035.71957797032,0.108532923666891,0.116723016818907,0.929833092262143,0.35245750953043,0.509354015444339,"STARD3NL"
"ENSG00000010278","chr12",6199715,6238271,"ENSG00000010278",2256.67253818426,0.124324664963851,0.0876830327574862,1.41788737289355,0.156223649518261,0.280730829587271,"CD9"
"ENSG00000010292","chr12",6493356,6531955,"ENSG00000010292",5740.24984865216,-0.212843322948895,0.0973995359216656,-2.18526013429958,0.028869778620259,0.0760125893697928,"NCAPD2"
"ENSG00000010295","chr12",6538961,6556073,"ENSG00000010295",133.295345256804,0.244389744428136,0.244068412573194,1.00131656469411,0.316673787055134,0.472029586702609,"IFFO1"
"ENSG00000010310","chr19",45668221,45683722,"ENSG00000010310",2.66044875591663,-2.65167911171413,2.11031211868112,-1.25653408718107,0.20892239522779,NA,"GIPR"
"ENSG00000010318","chr3",52410660,52423641,"ENSG00000010318",9.86893013568064,0.970299120427424,0.813408066250602,1.19288111427271,0.232915936588518,0.37634328016853,"PHF7"
"ENSG00000010319","chr3",52433035,52445103,"ENSG00000010319",6.8095487050087,-2.10915031835702,1.05912422836309,-1.99140975333627,0.0464358578489122,0.109367373942327,"SEMA3G"
"ENSG00000010322","chr3",52455118,52493068,"ENSG00000010322",143.614239118711,0.64816827410562,0.219423670472265,2.95395785108584,0.00313726850811171,0.0120533079420109,"NISCH"
"ENSG00000010327","chr3",52495338,52524495,"ENSG00000010327",2.89660927143959,-2.25310061046121,2.48726802893765,-0.90585356473365,0.365013365035533,NA,"STAB1"
"ENSG00000010361","chr19",49806866,49817376,"ENSG00000010361",119.591707524736,-3.22433920218098,0.307355232219059,-10.4905948042652,9.54257552215088e-26,8.12378009208664e-24,"FUZ"
"ENSG00000010438","chr9",33750679,33799231,"ENSG00000010438",15.9735298170073,0.421246641324789,0.6245044690581,0.674529426442903,0.49997478397395,0.65045005589904,"PRSS3"
"ENSG00000010539","chr16",3222325,3236221,"ENSG00000010539",154.586727121076,-0.146601377584836,0.253595085667975,-0.578092344331852,0.563201775428906,0.702869852894529,"ZNF200"
"ENSG00000010626","chr12",6873569,6914241,"ENSG00000010626",61.1566232645581,-0.0946306987549602,0.349112060959521,-0.271061098533437,0.786344040712248,0.868997709825245,"LRRC23"
"ENSG00000010671","chrX",101349338,101390796,"ENSG00000010671",2.99978150498939,-1.55305635794673,1.30647719642514,-1.188735909204,0.234543605298767,NA,"BTK"
"ENSG00000010704","chr6",26087226,26098343,"ENSG00000010704",97.6454675008208,-0.248072835598012,0.245330422228593,-1.01117844800701,0.311931029013281,0.466849283930388,"HFE"
"ENSG00000010803","chr1",41027202,41242306,"ENSG00000010803",1437.77758170936,-0.329174145230583,0.10810990268571,-3.04481030001051,0.0023282711400543,0.00929413087135321,"SCMH1"
"ENSG00000010810","chr6",111660332,111873452,"ENSG00000010810",335.246674565225,0.527695652873266,0.160567540663193,3.28644040192508,0.00101462241786059,0.00457288831637977,"FYN"
"ENSG00000010818","chr6",142751469,142956698,"ENSG00000010818",121.736853768201,0.593058149241299,0.223855223390822,2.64929332565046,0.00806602901238799,0.0265810348556087,"HIVEP2"
"ENSG00000011007","chr1",23743448,23762059,"ENSG00000011007",2269.78034289854,0.309031589944827,0.0989980145160608,3.1215938163557,0.00179874925625345,0.00749010432486788,"ELOA"
"ENSG00000011009","chr1",23791110,23795539,"ENSG00000011009",1658.51383818265,0.920837219880719,0.0774733935325417,11.8858511018229,1.40199655493454e-32,1.90967508521583e-30,"LYPLA2"
"ENSG00000011021","chr1",11806096,11848079,"ENSG00000011021",119.931447375253,0.897144577484801,0.296094457163629,3.02992695668402,0.00244612889637617,0.00969514844509392,"CLCN6"
"ENSG00000011028","chr17",62627670,62693597,"ENSG00000011028",710.716798999581,0.222172048955066,0.145644122831567,1.52544465671299,0.127148227514818,0.238846172403334,"MRC2"
"ENSG00000011105","chr12",3077355,3286564,"ENSG00000011105",181.240010784566,-0.344860119762112,0.193813093126023,-1.7793437698137,0.0751834191510303,0.158390365247032,"TSPAN9"
"ENSG00000011114","chr14",93237550,93333092,"ENSG00000011114",572.716055373491,-0.531377144667287,0.12715501282782,-4.17897126389207,2.92830679319886e-05,0.000198222600650607,"BTBD7"
"ENSG00000011132","chr19",3750772,3761692,"ENSG00000011132",290.97485780436,-0.0332110291300816,0.23848430466386,-0.139258762445151,0.889245675096066,0.934739771055383,"APBA3"
"ENSG00000011143","chr17",58205441,58219605,"ENSG00000011143",137.7729919692,-0.81692723971396,0.2251066717468,-3.6290672034494,0.000284447190384472,0.00149273891563495,"MKS1"
"ENSG00000011198","chr3",43690108,43734371,"ENSG00000011198",838.760163886761,-0.119076492335243,0.124235381336017,-0.958474880945387,0.337823351978189,0.493844082029648,"ABHD5"
"ENSG00000011243","chr19",15380050,15419141,"ENSG00000011243",717.069902261622,0.351343295115266,0.120777688756473,2.90900826744324,0.00362577271592594,0.013597744954834,"AKAP8L"
"ENSG00000011258","chr17",51177425,51260163,"ENSG00000011258",167.114907929448,-0.690698495427853,0.314057462847003,-2.19927426390862,0.0278584265343415,0.0737138896793639,"MBTD1"
"ENSG00000011260","chr17",51260546,51297936,"ENSG00000011260",1002.6687194782,0.0564052869694278,0.0913477082452026,0.617478949970155,0.536918861481302,0.682624105796268,"UTP18"
"ENSG00000011275","chr7",5620047,5781696,"ENSG00000011275",2318.06158307057,-0.155224385207552,0.0978463024746889,-1.5864103321401,0.1126462581454,0.217346537557871,"RNF216"
"ENSG00000011295","chr17",15999784,16045015,"ENSG00000011295",796.613965122787,0.412785872995306,0.119944223809585,3.44148188120016,0.000578537215763863,0.00279333900277637,"TTC19"
"ENSG00000011304","chr19",797075,812327,"ENSG00000011304",7961.16750826233,0.0949912680232362,0.125804394186712,0.755071145466155,0.450206295157312,0.60410233935349,"PTBP1"
"ENSG00000011332","chr19",38211006,38229714,"ENSG00000011332",230.423644638671,-0.231509190802062,0.226003078931545,-1.02436299494922,0.305663853706218,0.460018771966339,"DPF1"
"ENSG00000011347","chr11",61513714,61581148,"ENSG00000011347",24.2210386888013,-2.78482611665449,0.60564527722431,-4.59811414598563,4.26332409688505e-06,3.53853013566106e-05,"SYT7"
"ENSG00000011376","chr3",45388561,45554726,"ENSG00000011376",371.388805774033,-0.0824333606969748,0.136254502428083,-0.604995499069723,0.545181987321412,0.688582936593158,"LARS2"
"ENSG00000011405","chr11",17077730,17207986,"ENSG00000011405",374.870024044502,0.810777066531548,0.169334384158915,4.78802382964739,1.68431652525254e-06,1.5238403160938e-05,"PIK3C2A"
"ENSG00000011422","chr19",43646095,43670547,"ENSG00000011422",1418.99781776726,0.525698746275168,0.161485935003863,3.25538410674957,0.00113239101877743,0.00504799327243364,"PLAUR"
"ENSG00000011426","chr7",36389821,36453791,"ENSG00000011426",9408.2008351817,0.571834362866636,0.094966322220198,6.02144370233403,1.72868151397368e-09,2.65562740348414e-08,"ANLN"
"ENSG00000011451","chr19",15419978,15449956,"ENSG00000011451",1098.66574915097,0.0921339182896444,0.150247674910413,0.613213604434014,0.539735110460375,0.684336930022496,"WIZ"
"ENSG00000011454","chr9",122940833,123104866,"ENSG00000011454",634.113108704791,0.0671416354377389,0.125224194099966,0.536171431729397,0.591840075704609,0.726772261651087,"RABGAP1"
"ENSG00000011465","chr12",91140484,91183217,"ENSG00000011465",87.4677545164932,0.0475650620741714,0.309511971492901,0.153677616554687,0.877863934506238,0.928456041162279,"DCN"
"ENSG00000011478","chr19",45692403,45703989,"ENSG00000011478",802.980567613552,-0.278176642593934,0.195097054142357,-1.42583722658855,0.153915332573946,0.277314529985891,"QPCTL"
"ENSG00000011485","chr19",46347087,46392981,"ENSG00000011485",3047.20367108665,-0.899923507168889,0.12429276639747,-7.2403530249787,4.47518325666456e-13,1.14532925977977e-11,"PPP5C"
"ENSG00000011523","chr2",65056354,65087004,"ENSG00000011523",145.797660380265,-1.15030681897565,0.217147472216564,-5.2973530257282,1.17493406624685e-07,1.3348949692419e-06,"CEP68"
"ENSG00000011566","chr2",39249266,39437301,"ENSG00000011566",292.548077614569,-0.140188187035998,0.173892534966281,-0.806177143045164,0.420140716004143,0.57560404978708,"MAP4K3"
"ENSG00000011638","chr16",21158377,21180616,"ENSG00000011638",116.305077186644,0.263197268977739,0.278545819655975,0.944897573055691,0.344711170690248,0.501342299382103,"TMEM159"
"ENSG00000011677","chrX",152166234,152451315,"ENSG00000011677",212.507394397487,-0.0797612738389809,0.203689796481155,-0.391582078321533,0.695367031946822,0.804350296719767,"GABRA3"
"ENSG00000012048","chr17",43044295,43170245,"ENSG00000012048",276.442837638589,-0.292080951200571,0.209930746003305,-1.39132050336244,0.164128259086661,0.290968666398175,"BRCA1"
"ENSG00000012061","chr19",45407334,45478828,"ENSG00000012061",333.71807279074,-2.24591899662071,0.20721214224564,-10.8387422294891,2.25550614006498e-27,2.19446426754417e-25,"ERCC1"
"ENSG00000012124","chr19",35319261,35347361,"ENSG00000012124",2.065335663301,-4.84627432460861,2.92249661920721,-1.65826516025988,0.097263957833849,NA,"CD22"
"ENSG00000012171","chr3",50267558,50277546,"ENSG00000012171",29.8687892007464,2.31056770286485,0.639010926342298,3.61585007018668,0.000299363613589657,0.00155966788737595,"SEMA3B"
"ENSG00000012174","chrX",21839617,21885423,"ENSG00000012174",323.444036043056,-0.049781851160675,0.149262434805301,-0.333518954220537,0.738742584279423,0.837998088339173,"MBTPS2"
"ENSG00000012211","chrX",49174802,49186528,"ENSG00000012211",150.914904875757,0.775095877346077,0.245893590880506,3.15215973938394,0.00162067585845201,0.00686282050043635,"PRICKLE3"
"ENSG00000012232","chr8",28600469,28756561,"ENSG00000012232",160.900125577405,0.342916754948077,0.21220978916518,1.61593278188104,0.106108847007525,0.207791619295113,"EXTL3"
"ENSG00000012660","chr6",53267398,53349179,"ENSG00000012660",6243.9654702714,0.433376063680948,0.0740164521409543,5.85513154366873,4.76632606540056e-09,6.85802714034572e-08,"ELOVL5"
"ENSG00000012822","chr12",53708517,53727745,"ENSG00000012822",158.979376139896,0.70420178953629,0.233865202295556,3.01114395225985,0.00260265433818124,0.0102328221718293,"CALCOCO1"
"ENSG00000012963","chr14",93207241,93229215,"ENSG00000012963",1198.14750571191,-0.530549351809938,0.166280344434309,-3.19069192221656,0.00141932537521289,0.00613423699593259,"UBR7"
"ENSG00000012983","chr14",50418501,50561126,"ENSG00000012983",582.334174518303,0.613638304129608,0.200567915956778,3.05950381546491,0.00221703963630075,0.0088964611788579,"MAP4K5"
"ENSG00000013016","chr2",31234152,31269451,"ENSG00000013016",255.471861784819,1.05791593425077,0.181068217694051,5.84263736465511,5.13807869435867e-09,7.31564537911068e-08,"EHD3"
"ENSG00000013275","chr19",39971165,39981764,"ENSG00000013275",3852.1436359205,-0.683145193941534,0.143685814244593,-4.75443729454483,1.98999891861579e-06,1.78068589367234e-05,"PSMC4"
"ENSG00000013288","chr4",6575189,6623362,"ENSG00000013288",326.493930107233,0.584979890055636,0.154193925068254,3.79379336635147,0.000148363153944058,0.000842029585277874,"MAN2B2"
"ENSG00000013297","chr3",170418868,170454733,"ENSG00000013297",33.4143653999667,5.75667889457757,0.951181686231467,6.05213386454615,1.42939608208453e-09,2.22938505983133e-08,"CLDN11"
"ENSG00000013306","chr17",44319625,44324870,"ENSG00000013306",1263.37418957008,0.41911028966669,0.211403255559108,1.98251577800091,0.0474215432576651,0.111055244832184,"SLC25A39"
"ENSG00000013364","chr16",29820394,29848039,"ENSG00000013364",235.326490270811,1.00651975081748,0.238595510871636,4.21851923005786,2.45912000898813e-05,0.000169076568649386,"MVP"
"ENSG00000013374","chr7",151341772,151378449,"ENSG00000013374",1173.35683241284,0.139675695765692,0.128924715795965,1.08338959603945,0.278635531654871,0.42976761229958,"NUB1"
"ENSG00000013375","chr6",83147324,83193936,"ENSG00000013375",27.3555601395066,-0.0809796008788246,0.52203664575643,-0.155122445018175,0.876724787796598,0.927938348134153,"PGM3"
"ENSG00000013392","chr6",83193357,83198935,"ENSG00000013392",107.87000977375,0.402562505426784,0.304605475855122,1.32158656799148,0.186305858569705,0.32001170242483,"RWDD2A"
"ENSG00000013441","chr2",200853009,200864691,"ENSG00000013441",543.494165833453,-0.55279999337448,0.220040622007243,-2.51226336451769,0.0119959526778313,0.0370424140749456,"CLK1"
"ENSG00000013503","chr12",106357748,106510198,"ENSG00000013503",232.268846076099,-0.446852516121386,0.195153349587952,-2.28975068613925,0.0220357733304294,0.0610892232604556,"POLR3B"
